row_index,datetime,contract,option_type,strike,final_prediction,edge,edge_reason,source,selected_model,bandwidth,loo_mse,n_train,used_cols,edge_side,edge_block_size,edge_position_in_block
267,12-01-2026 12:45,NIFTY27JAN2624800PE,PE,24800,0.13513426832010872,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,1.5968137176873708e-06,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
267,12-01-2026 12:45,NIFTY27JAN2625000PE,PE,25000,0.1254682084197012,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,1.5968137176873708e-06,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
268,12-01-2026 12:50,NIFTY27JAN2625300CE,CE,25300,0.13718703251433398,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,1.4947351961204428e-07,12,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
268,12-01-2026 12:50,NIFTY27JAN2625800CE,CE,25800,0.11897757435794312,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,1.4947351961204428e-07,12,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
268,12-01-2026 12:50,NIFTY27JAN2624500PE,PE,24500,0.1506533185447545,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.865511903206113e-07,13,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
269,12-01-2026 12:55,NIFTY27JAN2625400CE,CE,25400,0.13017476963139007,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.980251502737282e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
269,12-01-2026 12:55,NIFTY27JAN2625900CE,CE,25900,0.11250751671197241,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.980251502737282e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
269,12-01-2026 12:55,NIFTY27JAN2626200CE,CE,26200,0.11083916320560182,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.980251502737282e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
269,12-01-2026 12:55,NIFTY27JAN2624500PE,PE,24500,0.15069127717571063,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.3226555984462556e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
269,12-01-2026 12:55,NIFTY27JAN2624600PE,PE,24600,0.14498393617610494,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.3226555984462556e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
269,12-01-2026 12:55,NIFTY27JAN2624700PE,PE,24700,0.1394057373883247,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.3226555984462556e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
269,12-01-2026 12:55,NIFTY27JAN2625000PE,PE,25000,0.12395434455636892,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.3226555984462556e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
270,12-01-2026 13:00,NIFTY27JAN2625500CE,CE,25500,0.12823367590080723,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.337972943557339e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE,,,
270,12-01-2026 13:00,NIFTY27JAN2626000CE,CE,26000,0.11428253058537577,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.337972943557339e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE,,,
270,12-01-2026 13:00,NIFTY27JAN2626100CE,CE,26100,0.11324614872353203,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.337972943557339e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE,,,
270,12-01-2026 13:00,NIFTY27JAN2626300CE,CE,26300,0.11314047529351566,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.337972943557339e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE,,,
270,12-01-2026 13:00,NIFTY27JAN2626500CE,CE,26500,0.11515240129764118,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.157977000321126e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE,right,1.0,0.0
270,12-01-2026 13:00,NIFTY27JAN2624200PE,PE,24200,0.1676819403757583,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,4.866346039772612e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
270,12-01-2026 13:00,NIFTY27JAN2624500PE,PE,24500,0.14935835928632385,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,4.866346039772612e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
270,12-01-2026 13:00,NIFTY27JAN2624600PE,PE,24600,0.14344299244863412,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,4.866346039772612e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
271,12-01-2026 13:05,NIFTY27JAN2625300CE,CE,25300,0.14030622055862768,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.871977735258532e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
271,12-01-2026 13:05,NIFTY27JAN2625500CE,CE,25500,0.1303304761418238,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.871977735258532e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
271,12-01-2026 13:05,NIFTY27JAN2626400CE,CE,26400,0.11489956229986831,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.871977735258532e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
271,12-01-2026 13:05,NIFTY27JAN2623900PE,PE,23900,0.1861989888146051,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.9576869615894663e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
271,12-01-2026 13:05,NIFTY27JAN2624200PE,PE,24200,0.16831558775709013,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.9576869615894663e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
271,12-01-2026 13:05,NIFTY27JAN2624500PE,PE,24500,0.14933610136074787,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.9576869615894663e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
271,12-01-2026 13:05,NIFTY27JAN2624900PE,PE,24900,0.12774133293683285,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.9576869615894663e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
272,12-01-2026 13:10,NIFTY27JAN2626400CE,CE,26400,0.11280999949013526,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.5596855842813298e-06,13,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
272,12-01-2026 13:10,NIFTY27JAN2624700PE,PE,24700,0.1387032445395699,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,2.883464407007212e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
272,12-01-2026 13:10,NIFTY27JAN2624800PE,PE,24800,0.13330010901330422,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,2.883464407007212e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
273,12-01-2026 13:15,NIFTY27JAN2625500CE,CE,25500,0.11678146824524657,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.3839561083960845e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE,,,
273,12-01-2026 13:15,NIFTY27JAN2625800CE,CE,25800,0.1093972025681954,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.3839561083960845e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE,,,
273,12-01-2026 13:15,NIFTY27JAN2626100CE,CE,26100,0.10686217428317052,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.3839561083960845e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE,,,
273,12-01-2026 13:15,NIFTY27JAN2626300CE,CE,26300,0.1078638996035422,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.3839561083960845e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE,,,
273,12-01-2026 13:15,NIFTY27JAN2626400CE,CE,26400,0.10916763519068275,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.3839561083960845e-06,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626500CE,,,
273,12-01-2026 13:15,NIFTY27JAN2623800PE,PE,23800,0.19054967638585782,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,2.804112216511727e-07,9,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,left,1.0,0.0
273,12-01-2026 13:15,NIFTY27JAN2624500PE,PE,24500,0.15125736301042678,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.574474125267185e-07,9,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,,,
273,12-01-2026 13:15,NIFTY27JAN2624700PE,PE,24700,0.1399947927928876,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.574474125267185e-07,9,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,,,
273,12-01-2026 13:15,NIFTY27JAN2624800PE,PE,24800,0.13478770642026935,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.574474125267185e-07,9,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,,,
273,12-01-2026 13:15,NIFTY27JAN2625100PE,PE,25100,0.12194936037466068,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,2.804112216511727e-07,9,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,right,1.0,0.0
274,12-01-2026 13:20,NIFTY27JAN2625200CE,CE,25200,0.14085775665044595,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.4082386623750971e-07,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,left,1.0,0.0
274,12-01-2026 13:20,NIFTY27JAN2625500CE,CE,25500,0.12588799945843837,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.4179510717723083e-07,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
274,12-01-2026 13:20,NIFTY27JAN2626200CE,CE,26200,0.11120749254100973,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,4.4179510717723083e-07,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
274,12-01-2026 13:20,NIFTY27JAN2626500CE,CE,26500,0.1146084768282729,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.4082386623750971e-07,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,right,1.0,0.0
274,12-01-2026 13:20,NIFTY27JAN2624200PE,PE,24200,0.16726008191774275,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,2.5880726146492547e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
274,12-01-2026 13:20,NIFTY27JAN2624300PE,PE,24300,0.1613324201751834,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,2.5880726146492547e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
274,12-01-2026 13:20,NIFTY27JAN2625000PE,PE,25000,0.12243894868284522,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,2.5880726146492547e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
275,12-01-2026 13:25,NIFTY27JAN2625500CE,CE,25500,0.11652772313026385,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,3.0058681481326334e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,,,
275,12-01-2026 13:25,NIFTY27JAN2625800CE,CE,25800,0.10973794943664547,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,3.0058681481326334e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,,,
275,12-01-2026 13:25,NIFTY27JAN2626000CE,CE,26000,0.10759074970466576,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,3.0058681481326334e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,,,
275,12-01-2026 13:25,NIFTY27JAN2626400CE,CE,26400,0.10952304469176971,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.3041251919911023e-07,9,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,right,2.0,0.0
275,12-01-2026 13:25,NIFTY27JAN2626500CE,CE,26500,0.11138985162287095,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.173712672791992e-07,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE*as_xy,right,2.0,1.0
275,12-01-2026 13:25,NIFTY27JAN2624300PE,PE,24300,0.16230222512353856,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.3867213242442334e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624400PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
275,12-01-2026 13:25,NIFTY27JAN2624500PE,PE,24500,0.15071039287676505,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.3867213242442334e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624400PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
