row_index,datetime,contract,option_type,strike,date,method,a,pred_t,pred_cross_section,final_prediction
329,13-01-2026 11:40,NIFTY27JAN2624900PE,PE,24900,2026-01-13,pre27_cross_only,0.0,,0.13006015673053917,0.13006015673053917
330,13-01-2026 11:45,NIFTY27JAN2625400CE,CE,25400,2026-01-13,pre27_cross_only,0.0,,0.11408981352828818,0.11408981352828818
330,13-01-2026 11:45,NIFTY27JAN2625800CE,CE,25800,2026-01-13,pre27_cross_only,0.0,,0.10364328855812133,0.10364328855812133
330,13-01-2026 11:45,NIFTY27JAN2626200CE,CE,26200,2026-01-13,pre27_cross_only,0.0,,0.10158597749137854,0.10158597749137854
330,13-01-2026 11:45,NIFTY27JAN2626300CE,CE,26300,2026-01-13,pre27_cross_only,0.0,,0.10238246439710252,0.10238246439710252
330,13-01-2026 11:45,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.1037032771717854,0.1037032771717854
330,13-01-2026 11:45,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.1932000661035528,0.1932000661035528
330,13-01-2026 11:45,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.12195923238001893,0.12195923238001893
331,13-01-2026 11:50,NIFTY27JAN2626200CE,CE,26200,2026-01-13,pre27_cross_only,0.0,,0.09776433514455604,0.09776433514455604
331,13-01-2026 11:50,NIFTY27JAN2626300CE,CE,26300,2026-01-13,pre27_cross_only,0.0,,0.10046947031986873,0.10046947031986873
331,13-01-2026 11:50,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.1807036450675918,0.1807036450675918
331,13-01-2026 11:50,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1620138581783737,0.1620138581783737
331,13-01-2026 11:50,NIFTY27JAN2625100PE,PE,25100,2026-01-13,pre27_cross_only,0.0,,0.11754790209488254,0.11754790209488254
332,13-01-2026 11:55,NIFTY27JAN2625400CE,CE,25400,2026-01-13,pre27_cross_only,0.0,,0.11491904966387062,0.11491904966387062
332,13-01-2026 11:55,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.11055086039390884,0.11055086039390884
332,13-01-2026 11:55,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.16031998178877488,0.16031998178877488
332,13-01-2026 11:55,NIFTY27JAN2624800PE,PE,24800,2026-01-13,pre27_cross_only,0.0,,0.13226880414696376,0.13226880414696376
332,13-01-2026 11:55,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.12204175540229856,0.12204175540229856
333,13-01-2026 12:00,NIFTY27JAN2625900CE,CE,25900,2026-01-13,pre27_cross_only,0.0,,0.10188235602094764,0.10188235602094764
333,13-01-2026 12:00,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14754414258702128,0.14754414258702128
333,13-01-2026 12:00,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.12097130099675694,0.12097130099675694
334,13-01-2026 12:05,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.11371322773822118,0.11371322773822118
334,13-01-2026 12:05,NIFTY27JAN2625800CE,CE,25800,2026-01-13,pre27_cross_only,0.0,,0.10503103058433061,0.10503103058433061
334,13-01-2026 12:05,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.19070057776836713,0.19070057776836713
334,13-01-2026 12:05,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14639098984819474,0.14639098984819474
334,13-01-2026 12:05,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.13504537152796586,0.13504537152796586
334,13-01-2026 12:05,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.11956860758629687,0.11956860758629687
335,13-01-2026 12:10,NIFTY27JAN2625200CE,CE,25200,2026-01-13,pre27_cross_only,0.0,,0.11465307524013023,0.11465307524013023
335,13-01-2026 12:10,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.10175570795861745,0.10175570795861745
335,13-01-2026 12:10,NIFTY27JAN2625600CE,CE,25600,2026-01-13,pre27_cross_only,0.0,,0.10076725177541161,0.10076725177541161
335,13-01-2026 12:10,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.1479750893718793,0.1479750893718793
335,13-01-2026 12:10,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.12267811138718597,0.12267811138718597
336,13-01-2026 12:15,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.11551751139834451,0.11551751139834451
336,13-01-2026 12:15,NIFTY27JAN2625800CE,CE,25800,2026-01-13,pre27_cross_only,0.0,,0.10659109796198456,0.10659109796198456
336,13-01-2026 12:15,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.10591439517364457,0.10591439517364457
336,13-01-2026 12:15,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.16471814604882334,0.16471814604882334
336,13-01-2026 12:15,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.15794210133418618,0.15794210133418618
337,13-01-2026 12:20,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.10131928363987619,0.10131928363987619
337,13-01-2026 12:20,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.17095003326903027,0.17095003326903027
337,13-01-2026 12:20,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.13679232711412653,0.13679232711412653
337,13-01-2026 12:20,NIFTY27JAN2625100PE,PE,25100,2026-01-13,pre27_cross_only,0.0,,0.11461168710712348,0.11461168710712348
338,13-01-2026 12:25,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.11146112431611718,0.11146112431611718
338,13-01-2026 12:25,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.1884838983934291,0.1884838983934291
338,13-01-2026 12:25,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.16369406843538153,0.16369406843538153
338,13-01-2026 12:25,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1569768181882886,0.1569768181882886
338,13-01-2026 12:25,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14430870028110593,0.14430870028110593
339,13-01-2026 12:30,NIFTY27JAN2626000CE,CE,26000,2026-01-13,pre27_cross_only,0.0,,0.09972289442312206,0.09972289442312206
339,13-01-2026 12:30,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.10507625385898897,0.10507625385898897
339,13-01-2026 12:30,NIFTY27JAN2623900PE,PE,23900,2026-01-13,pre27_cross_only,0.0,,0.18307455025400468,0.18307455025400468
339,13-01-2026 12:30,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17645228850530142,0.17645228850530142
339,13-01-2026 12:30,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.17005770529729514,0.17005770529729514
339,13-01-2026 12:30,NIFTY27JAN2624400PE,PE,24400,2026-01-13,pre27_cross_only,0.0,,0.1527341857684533,0.1527341857684533
339,13-01-2026 12:30,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.1364374577709623,0.1364374577709623
339,13-01-2026 12:30,NIFTY27JAN2624900PE,PE,24900,2026-01-13,pre27_cross_only,0.0,,0.12619365989563408,0.12619365989563408
340,13-01-2026 12:35,NIFTY27JAN2625900CE,CE,25900,2026-01-13,pre27_cross_only,0.0,,0.1018958754185384,0.1018958754185384
340,13-01-2026 12:35,NIFTY27JAN2626100CE,CE,26100,2026-01-13,pre27_cross_only,0.0,,0.10199689737496698,0.10199689737496698
340,13-01-2026 12:35,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.10618685579381903,0.10618685579381903
340,13-01-2026 12:35,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.164029228446433,0.164029228446433
340,13-01-2026 12:35,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1572919369350988,0.1572919369350988
340,13-01-2026 12:35,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.14067699944767326,0.14067699944767326
340,13-01-2026 12:35,NIFTY27JAN2624800PE,PE,24800,2026-01-13,pre27_cross_only,0.0,,0.1298462594954245,0.1298462594954245
340,13-01-2026 12:35,NIFTY27JAN2625100PE,PE,25100,2026-01-13,pre27_cross_only,0.0,,0.11644419895861206,0.11644419895861206
341,13-01-2026 12:40,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.1077514884752457,0.1077514884752457
341,13-01-2026 12:40,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.16954538731257512,0.16954538731257512
341,13-01-2026 12:40,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1573211366762769,0.1573211366762769
341,13-01-2026 12:40,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.14105257189182344,0.14105257189182344
341,13-01-2026 12:40,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.13496018136687468,0.13496018136687468
341,13-01-2026 12:40,NIFTY27JAN2625100PE,PE,25100,2026-01-13,pre27_cross_only,0.0,,0.1174446339826299,0.1174446339826299
342,13-01-2026 12:45,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.09941816468430291,0.09941816468430291
342,13-01-2026 12:45,NIFTY27JAN2626200CE,CE,26200,2026-01-13,pre27_cross_only,0.0,,0.1019660374738445,0.1019660374738445
343,13-01-2026 12:50,NIFTY27JAN2625400CE,CE,25400,2026-01-13,pre27_cross_only,0.0,,0.10802,0.10802
343,13-01-2026 12:50,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.10432,0.10432
343,13-01-2026 12:50,NIFTY27JAN2623900PE,PE,23900,2026-01-13,pre27_cross_only,0.0,,0.1810352329770383,0.1810352329770383
343,13-01-2026 12:50,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.1687880697658219,0.1687880697658219
343,13-01-2026 12:50,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.1405097061645968,0.1405097061645968
344,13-01-2026 12:55,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.11297823026475129,0.11297823026475129
344,13-01-2026 12:55,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.10723286252124709,0.10723286252124709
344,13-01-2026 12:55,NIFTY27JAN2626200CE,CE,26200,2026-01-13,pre27_cross_only,0.0,,0.10465018727227715,0.10465018727227715
344,13-01-2026 12:55,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.10825607757275545,0.10825607757275545
344,13-01-2026 12:55,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.11066127094277446,0.11066127094277446
344,13-01-2026 12:55,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17440240683231487,0.17440240683231487
344,13-01-2026 12:55,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.15657408385100763,0.15657408385100763
344,13-01-2026 12:55,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14537644409937733,0.14537644409937733
344,13-01-2026 12:55,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.1349054231365684,0.1349054231365684
344,13-01-2026 12:55,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.12068055236616362,0.12068055236616362
344,13-01-2026 12:55,NIFTY27JAN2625100PE,PE,25100,2026-01-13,pre27_cross_only,0.0,,0.11645536292954399,0.11645536292954399
345,13-01-2026 13:00,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.1084722259524877,0.1084722259524877
345,13-01-2026 13:00,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.1739361599560296,0.1739361599560296
345,13-01-2026 13:00,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.1396837520685446,0.1396837520685446
345,13-01-2026 13:00,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.1340376022965541,0.1340376022965541
346,13-01-2026 13:05,NIFTY27JAN2625200CE,CE,25200,2026-01-13,pre27_cross_only,0.0,,0.11113257459682879,0.11113257459682879
346,13-01-2026 13:05,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.1072067868950981,0.1072067868950981
346,13-01-2026 13:05,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.11110281809522793,0.11110281809522793
346,13-01-2026 13:05,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17465463270129739,0.17465463270129739
346,13-01-2026 13:05,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.13895295372948177,0.13895295372948177
347,13-01-2026 13:10,NIFTY27JAN2625600CE,CE,25600,2026-01-13,pre27_cross_only,0.0,,0.10328826441558166,0.10328826441558166
347,13-01-2026 13:10,NIFTY27JAN2626000CE,CE,26000,2026-01-13,pre27_cross_only,0.0,,0.10247651164744959,0.10247651164744959
347,13-01-2026 13:10,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.10940502387255521,0.10940502387255521
347,13-01-2026 13:10,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.11133543850697705,0.11133543850697705
347,13-01-2026 13:10,NIFTY27JAN2623900PE,PE,23900,2026-01-13,pre27_cross_only,0.0,,0.18245529048930514,0.18245529048930514
347,13-01-2026 13:10,NIFTY27JAN2624400PE,PE,24400,2026-01-13,pre27_cross_only,0.0,,0.15301139725275562,0.15301139725275562
347,13-01-2026 13:10,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14661950915952557,0.14661950915952557
347,13-01-2026 13:10,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.13523245188094637,0.13523245188094637
347,13-01-2026 13:10,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.12142598138154469,0.12142598138154469
348,13-01-2026 13:15,NIFTY27JAN2625800CE,CE,25800,2026-01-13,pre27_cross_only,0.0,,0.10653276297502856,0.10653276297502856
348,13-01-2026 13:15,NIFTY27JAN2626100CE,CE,26100,2026-01-13,pre27_cross_only,0.0,,0.10689748573278735,0.10689748573278735
348,13-01-2026 13:15,NIFTY27JAN2626200CE,CE,26200,2026-01-13,pre27_cross_only,0.0,,0.10799416695501307,0.10799416695501307
348,13-01-2026 13:15,NIFTY27JAN2626300CE,CE,26300,2026-01-13,pre27_cross_only,0.0,,0.10957840166206267,0.10957840166206267
348,13-01-2026 13:15,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.18873283458616738,0.18873283458616738
348,13-01-2026 13:15,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17587955221908483,0.17587955221908483
348,13-01-2026 13:15,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.16917623989193048,0.16917623989193048
348,13-01-2026 13:15,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.13502477438478439,0.13502477438478439
348,13-01-2026 13:15,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.1202634180918076,0.1202634180918076
349,13-01-2026 13:20,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.1175057319147289,0.1175057319147289
349,13-01-2026 13:20,NIFTY27JAN2625400CE,CE,25400,2026-01-13,pre27_cross_only,0.0,,0.11330124338888509,0.11330124338888509
349,13-01-2026 13:20,NIFTY27JAN2625900CE,CE,25900,2026-01-13,pre27_cross_only,0.0,,0.10497178731440769,0.10497178731440769
349,13-01-2026 13:20,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.11302824075840334,0.11302824075840334
349,13-01-2026 13:20,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1579902680771972,0.1579902680771972
349,13-01-2026 13:20,NIFTY27JAN2624400PE,PE,24400,2026-01-13,pre27_cross_only,0.0,,0.15141715618130244,0.15141715618130244
349,13-01-2026 13:20,NIFTY27JAN2624800PE,PE,24800,2026-01-13,pre27_cross_only,0.0,,0.12974191982274696,0.12974191982274696
349,13-01-2026 13:20,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.11991279766946406,0.11991279766946406
350,13-01-2026 13:25,NIFTY27JAN2625600CE,CE,25600,2026-01-13,pre27_cross_only,0.0,,0.1052718217640975,0.1052718217640975
350,13-01-2026 13:25,NIFTY27JAN2626400CE,CE,26400,2026-01-13,pre27_cross_only,0.0,,0.10927121173590865,0.10927121173590865
350,13-01-2026 13:25,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.1769008114684228,0.1769008114684228
350,13-01-2026 13:25,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.16403955904419673,0.16403955904419673
350,13-01-2026 13:25,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1569928122110057,0.1569928122110057
350,13-01-2026 13:25,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.14022623723176797,0.14022623723176797
351,13-01-2026 13:30,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.10914513874841607,0.10914513874841607
351,13-01-2026 13:30,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.18949274449978853,0.18949274449978853
351,13-01-2026 13:30,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17733900355478563,0.17733900355478563
351,13-01-2026 13:30,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.16881590192308274,0.16881590192308274
352,13-01-2026 13:35,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.10139969990319031,0.10139969990319031
352,13-01-2026 13:35,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.15876992624562808,0.15876992624562808
352,13-01-2026 13:35,NIFTY27JAN2624800PE,PE,24800,2026-01-13,pre27_cross_only,0.0,,0.13059517636218548,0.13059517636218548
353,13-01-2026 13:40,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.11185000000005416,0.11185000000005416
353,13-01-2026 13:40,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.1077550000000004,0.1077550000000004
353,13-01-2026 13:40,NIFTY27JAN2625900CE,CE,25900,2026-01-13,pre27_cross_only,0.0,,0.10515000000000034,0.10515000000000034
353,13-01-2026 13:40,NIFTY27JAN2626100CE,CE,26100,2026-01-13,pre27_cross_only,0.0,,0.10478500000010331,0.10478500000010331
353,13-01-2026 13:40,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.1890347686907449,0.1890347686907449
353,13-01-2026 13:40,NIFTY27JAN2624400PE,PE,24400,2026-01-13,pre27_cross_only,0.0,,0.14953705008325258,0.14953705008325258
353,13-01-2026 13:40,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.1433877499989011,0.1433877499989011
354,13-01-2026 13:45,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.11135570125511052,0.11135570125511052
354,13-01-2026 13:45,NIFTY27JAN2625800CE,CE,25800,2026-01-13,pre27_cross_only,0.0,,0.1008871369831148,0.1008871369831148
354,13-01-2026 13:45,NIFTY27JAN2626000CE,CE,26000,2026-01-13,pre27_cross_only,0.0,,0.10071074581486528,0.10071074581486528
354,13-01-2026 13:45,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17824889497674026,0.17824889497674026
354,13-01-2026 13:45,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.16664411891739095,0.16664411891739095
354,13-01-2026 13:45,NIFTY27JAN2625100PE,PE,25100,2026-01-13,pre27_cross_only,0.0,,0.11461981968452067,0.11461981968452067
355,13-01-2026 13:50,NIFTY27JAN2626000CE,CE,26000,2026-01-13,pre27_cross_only,0.0,,0.101956095514673,0.101956095514673
355,13-01-2026 13:50,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.16260222301672103,0.16260222301672103
355,13-01-2026 13:50,NIFTY27JAN2624400PE,PE,24400,2026-01-13,pre27_cross_only,0.0,,0.1496772894470419,0.1496772894470419
355,13-01-2026 13:50,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14324175863827313,0.14324175863827313
356,13-01-2026 13:55,NIFTY27JAN2625500CE,CE,25500,2026-01-13,pre27_cross_only,0.0,,0.108490204431412,0.108490204431412
356,13-01-2026 13:55,NIFTY27JAN2626000CE,CE,26000,2026-01-13,pre27_cross_only,0.0,,0.1036163078987827,0.1036163078987827
356,13-01-2026 13:55,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.16305824296053772,0.16305824296053772
356,13-01-2026 13:55,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.1543859678543977,0.1543859678543977
356,13-01-2026 13:55,NIFTY27JAN2625000PE,PE,25000,2026-01-13,pre27_cross_only,0.0,,0.11863718724253827,0.11863718724253827
357,13-01-2026 14:00,NIFTY27JAN2625300CE,CE,25300,2026-01-13,pre27_cross_only,0.0,,0.10449587030255689,0.10449587030255689
357,13-01-2026 14:00,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.10105011001434333,0.10105011001434333
357,13-01-2026 14:00,NIFTY27JAN2623900PE,PE,23900,2026-01-13,pre27_cross_only,0.0,,0.1813465739824371,0.1813465739824371
357,13-01-2026 14:00,NIFTY27JAN2624000PE,PE,24000,2026-01-13,pre27_cross_only,0.0,,0.17564259604998184,0.17564259604998184
357,13-01-2026 14:00,NIFTY27JAN2624100PE,PE,24100,2026-01-13,pre27_cross_only,0.0,,0.16698903616149055,0.16698903616149055
357,13-01-2026 14:00,NIFTY27JAN2624600PE,PE,24600,2026-01-13,pre27_cross_only,0.0,,0.1392187573784694,0.1392187573784694
358,13-01-2026 14:05,NIFTY27JAN2625700CE,CE,25700,2026-01-13,pre27_cross_only,0.0,,0.10374823199998673,0.10374823199998673
358,13-01-2026 14:05,NIFTY27JAN2626300CE,CE,26300,2026-01-13,pre27_cross_only,0.0,,0.10631475054544026,0.10631475054544026
358,13-01-2026 14:05,NIFTY27JAN2626500CE,CE,26500,2026-01-13,pre27_cross_only,0.0,,0.11049089052360027,0.11049089052360027
358,13-01-2026 14:05,NIFTY27JAN2623900PE,PE,23900,2026-01-13,pre27_cross_only,0.0,,0.1795308910905472,0.1795308910905472
358,13-01-2026 14:05,NIFTY27JAN2624200PE,PE,24200,2026-01-13,pre27_cross_only,0.0,,0.16092775590835479,0.16092775590835479
358,13-01-2026 14:05,NIFTY27JAN2624500PE,PE,24500,2026-01-13,pre27_cross_only,0.0,,0.14331741638829545,0.14331741638829545
359,13-01-2026 14:10,NIFTY27JAN2625200CE,CE,25200,2026-01-13,pre27_cross_only,0.0,,0.11476144616976924,0.11476144616976924
359,13-01-2026 14:10,NIFTY27JAN2625400CE,CE,25400,2026-01-13,pre27_cross_only,0.0,,0.10314305162738555,0.10314305162738555
359,13-01-2026 14:10,NIFTY27JAN2626100CE,CE,26100,2026-01-13,pre27_cross_only,0.0,,0.10148186419753062,0.10148186419753062
359,13-01-2026 14:10,NIFTY27JAN2624300PE,PE,24300,2026-01-13,pre27_cross_only,0.0,,0.15469721813692627,0.15469721813692627
359,13-01-2026 14:10,NIFTY27JAN2624700PE,PE,24700,2026-01-13,pre27_cross_only,0.0,,0.13275789831591722,0.13275789831591722
360,13-01-2026 14:15,NIFTY27JAN2626200CE,CE,26200,2026-01-13,pre27_cross_only,0.0,,0.10440650948168,0.10440650948168
360,13-01-2026 14:15,NIFTY27JAN2623800PE,PE,23800,2026-01-13,pre27_cross_only,0.0,,0.1845860716933227,0.1845860716933227
360,13-01-2026 14:15,NIFTY27JAN2624800PE,PE,24800,2026-01-13,pre27_cross_only,0.0,,0.12560240704067577,0.12560240704067577
361,13-01-2026 14:20,NIFTY27JAN2625200CE,CE,25200,2026-01-13,pre27_cross_only,0.0,,0.11328183804035774,0.11328183804035774
361,13-01-2026 14:20,NIFTY27JAN2625800CE,CE,25800,2026-01-13,pre27_cross_only,0.0,,0.09867700239808741,0.09867700239808741
